Date,ProductAsin,RatingScore,ReviewDescription,ReviewId,ReviewReaction,ReviewTitle,ReviewUrl,TotalCategoryRatings,TotalCategoryReviews,Variant
2024-07-23,B0CQ4KTCH1,4,"It has great design,comfortable and great for everyday use really easy to use.",R3LFRELZE8X2K6,0,Good for price,https://www.amazon.in/gp/customer-reviews/R3LFRELZE8X2K6?ASIN=B0CQ4KTCH1,23843,8403,Colour: Silver GreySize: 1.38Style Name: Twist
2024-07-11,B0CQ4KTCH1,4,It’s a very good product for watch lovers. Very good built quality and nice features.The only concern is the battery life. It lasts only 4 days.!,R3JL55UTABXPFV,0,"A very good, stylish product for watch lovers",https://www.amazon.in/gp/customer-reviews/R3JL55UTABXPFV?ASIN=B0CQ4KTCH1,23843,8403,Colour: Elite BlackSize: 1.4Style Name: Mettalix
2024-07-09,B0CQ4KTCH1,4,"It has great design,comfortable and great for everyday use really easy to use.",RRU15D2NSZ9NY,0,Good for the price.,https://www.amazon.in/gp/customer-reviews/RRU15D2NSZ9NY?ASIN=B0CQ4KTCH1,23843,8403,Colour: Gold LinkSize: 1.39Style Name: Twist Go -Mesh Metal
2024-07-28,B0CQ4KTCH1,4,Material of the product is too good and working is also niceAccuracy and touch ability is good,R2XYJYBPVUEF2I,0,Nice product,https://www.amazon.in/gp/customer-reviews/R2XYJYBPVUEF2I?ASIN=B0CQ4KTCH1,23843,8403,Colour: Gold WineSize: 1.38Style Name: Twist
2024-07-18,B0CQ4KTCH1,4,"Battery is long lasting, looks good on hand.",R14DAXVHK5EEP1,0,Good products,https://www.amazon.in/gp/customer-reviews/R14DAXVHK5EEP1?ASIN=B0CQ4KTCH1,23843,8403,Colour: Black LinkSize: 1.39Style Name: Twist Go -Mesh Metal
2024-08-02,B0CQ4KTCH1,4,"In simple words I need to say is value for money, budget friendly product under 2500",R1YNLKH16L0T6B,0,Quality & budget friendly,https://www.amazon.in/gp/customer-reviews/R1YNLKH16L0T6B?ASIN=B0CQ4KTCH1,23843,8403,Colour: Silver GreySize: 1.38Style Name: Twist
2024-07-27,B0CQ4KTCH1,4,"The NoiseFit Twist Go offers a decent package for its price. Its large, vibrant display is easy on the eyes, and the battery life is impressive. You get a good mix of features like heart rate monitoring, sleep tracking, and even Bluetooth calling. While the build quality feels solid, the touchscreen responsiveness could be better. Overall, if you're looking for an affordable smartwatch with essential features, the Twist Go is worth considering.",RUFBEKRSJU9WD,2,NoiseFit Twist Go: A Budget-Friendly Smartwatch,https://www.amazon.in/gp/customer-reviews/RUFBEKRSJU9WD?ASIN=B0CQ4KTCH1,23843,8403,Colour: Gold LinkSize: 1.39Style Name: Twist Go -Mesh Metal
2024-07-29,B0CQ4KTCH1,4,It feels like a quality watch and it is little bit heavy and when the product get delivered while unboxing the product was like already opened by someone and its not like a fresh box piece.,R2K3Y6U9MQ1RN2,0,Feels little bit heavy,https://www.amazon.in/gp/customer-reviews/R2K3Y6U9MQ1RN2?ASIN=B0CQ4KTCH1,23843,8403,Colour: Elite SilverSize: 1.4Style Name: Mettalix
2024-07-30,B0CR1J6BQ5,5,"I bought the Noise ColorFit Pulse 2 Max smartwatch for a friend, and it has been a great purchase. Here’s what we think about it:Design and Build QualityThe watch looks stylish and modern. It feels sturdy and well-made, which is perfect for everyday use. The big, bright screen is easy to read, even in sunlight.Features and PerformanceThis smartwatch has a lot of useful features:Health Monitoring:It tracks heart rate, blood oxygen levels, and sleep patterns. The readings seem accurate and are helpful for staying healthy.Fitness Tracking:It has different modes for activities like running, cycling, and yoga. It also counts steps and calories burned accurately.Notifications and Connectivity:It connects well with both Android and iOS phones, so you get all your notifications, calls, and messages on your wrist. The Bluetooth connection is stable, and syncing with the app is easy.Battery Life:The battery life is impressive. It lasts up to a week on a single charge, even with regular use. You don’t have to worry about charging it every day.User ExperienceThe watch is simple to use, and the interface is easy to navigate. My friend, who isn’t very tech-savvy, had no problems using it. You can also customize the watch faces and widgets to your liking.Value for MoneyFor the price, the Noise ColorFit Pulse 2 Max offers great value. It has many features, looks good, and works well. It’s a reliable and affordable smartwatch.ConclusionOverall, the Noise ColorFit Pulse 2 Max is a fantastic smartwatch for anyone looking for a stylish, feature-rich, and affordable option. My friend loves the gift and uses it every day. I highly recommend it!",RLEDHMU0DEUA7,6,The best value for money smart watch,https://www.amazon.in/gp/customer-reviews/RLEDHMU0DEUA7?ASIN=B0CR1J6BQ5,38512,10741,Colour: Rose PinkStyle Name: ColorFit Pulse 2 Max
2024-08-01,B0CR1J6BQ5,4,Very elegant and classy watch. The battery life is good too. Color and the display is perfect. Matte finish straps. Screen sensor is very good. Very easy to operate. Smooth calling and texting experience.,R2I34SCK5BKEQK,1,Top notch product,https://www.amazon.in/gp/customer-reviews/R2I34SCK5BKEQK?ASIN=B0CR1J6BQ5,38512,10741,Colour: Jet BlackStyle Name: ColorFit Pulse 2 Max
2024-07-11,B0CR1J6BQ5,4,"I was in search of branded budget smart watch and I found this one, 1st I got the Defective watch and immediately I asked for the replacement and 2nd one is working fine, health feature are working fine, those who do morning walk for them it's good smart watch. Let's see how long it lasts. .",RUJM55SEOA9AI,2,Excellent smartwatch at affordable price,https://www.amazon.in/gp/customer-reviews/RUJM55SEOA9AI?ASIN=B0CR1J6BQ5,38512,10741,Colour: Jet BlackStyle Name: ColorFit Pulse 2 Max
2024-07-06,B0CR1J6BQ5,3,"This Watch is Overall Good But I Needed This To Be Connected With an Few Years Old Samsung Smartaphone, It Disconnects Automatically At Any Time in OLD Device and I Am Also Unable to Unpair it in My Fathers Old Samsung Device When it is Disconnected By Itself and Again and Again I Have to Re-install the App or Reset The Watch to Connect it Back And Its So Irritating, My Father Can't Do That Process By Himself So Its Almost Useless For Him Because of This Automatic Disconnection and Long Process of Re-installing the app OR to Reset the Watch Every Time the Watch Doesn't Start Pairing, it Says Some Other Device is Already Connected Whereas It Isn't, Sometimes it Doesnt Connect in the App and Sometimes The Watch Doesn't Start Pairing Without Reset, and Some Other Issues I Faced & Suggestions As Per My Father Faced, At First While Incoming Call The Names Size Should Be Bigger So Senior Citizen Like My Father Can See & Read the Names Clearly and Even Better the Smartwatches Should Also Have Caller ID/Name Announcement Feature Like Smartphones and Other Than That The Battery Backup is Said By Noise is 10 Days But Even When Using it With Only Call Feature it Works Barely For 2-3 Days Only So That's A Lie, Other Than That Display is Okay I Dont Know About Health Features Cause I Dont Use Them, Themes Are Good You Get Customize Wallpaper Options, There's Torch & Other Features Are Okay. Only For Basic Health Features Like BPM, Steps Count Etc and Calling Features, this Watch is Okay, But Don't Have High Expectations Like Play Store, Apps Installation, AI Etc, And That Also Only If You Are Not Facing Connectivity Issue.",R66HAKWBQG8D8,21,Connectivity & Battery Issue & Some Suggestions,https://www.amazon.in/gp/customer-reviews/R66HAKWBQG8D8?ASIN=B0CR1J6BQ5,38512,10741,Colour: Black LinkStyle Name: ColorFit Pulse 2 Max
2024-07-28,B0CR1J6BQ5,4,Nice watch with good look and features. The strap is comfortable and durable. Calling is also good.,RZF3MWEFWZMN7,0,Watch review after use,https://www.amazon.in/gp/customer-reviews/RZF3MWEFWZMN7?ASIN=B0CR1J6BQ5,38512,10741,Colour: Jet BlackStyle Name: ColorFit Pulse 2 Max
2024-08-04,B0CR1J6BQ5,4,Battery health is very good.. and good looking watch,R3446JZZWJYUH6,0,Nice product,https://www.amazon.in/gp/customer-reviews/R3446JZZWJYUH6?ASIN=B0CR1J6BQ5,38512,10741,Colour: Midnight BlackStyle Name: ColorFit Pulse 3
2024-08-02,B0CR1J6BQ5,4,"Very Good Product,,Value For Money.",R1U2AWITOY1IHT,0,Nice,https://www.amazon.in/gp/customer-reviews/R1U2AWITOY1IHT?ASIN=B0CR1J6BQ5,38512,10741,Colour: Rose PinkStyle Name: ColorFit Pulse 2 Max
2024-07-21,B0CR1J6BQ5,4,"I like it, Interface is smooth and design is awesome,strap quality is super...",R2XXFHEC4F7RA7,0,"Interface,design,build quality,features",https://www.amazon.in/gp/customer-reviews/R2XXFHEC4F7RA7?ASIN=B0CR1J6BQ5,38512,10741,Colour: Black LinkStyle Name: ColorFit Pulse 2 Max
2024-08-01,B0CR1J6BQ5,4,"Recently purchased Noise brand smart watch reviewing now after my one day usage of this watch.Watch is just awesome with all the features you require for your smart watch & its listed exactly as mentioned, but only i dislike is the vibration mode for notifications is not good at all, bluetooth connection gets disconnected time and again you have to reset it all the time dont know why its not stable once paired with this watch. Also watch charging with the given charging cable it's take time it's not that quick, watch battery last for max 2 days will full charge.Thank you Noise team for this awesome smart watch but what i disliked after my useage hope you come up with some solutions. Bcos of this some features not up to the mark rating this watch 4/ 5.",R33OZPOIE0RUX3,2,Good smart watch with AI voice feature.,https://www.amazon.in/gp/customer-reviews/R33OZPOIE0RUX3?ASIN=B0CR1J6BQ5,38512,10741,Colour: Space BlueStyle Name: ColorFit Pulse 4 Max
2024-08-05,B0CR1J6BQ5,4,"I recently bought this for my dad. First impressions: it has a big display, and looks great. The touch is very responsive and the learning curve is small. I haven't had any issue with the Bluetooth connectivity yet. Wide range of sports and health functionality built in. The app is also very user friendly.Good product for this price range. I shall update with a more comprehensive review later.",R261R8SXKC98IJ,0,"Sleek design, seems worth it",https://www.amazon.in/gp/customer-reviews/R261R8SXKC98IJ?ASIN=B0CR1J6BQ5,38512,10741,Colour: Midnight BlackStyle Name: ColorFit Pulse 3
2024-07-27,B0B6BPX5S9,4,My wife has gifted me this watch. It's a good tracker overall but I guess it is not descriminating bike ride and walking,R2F40QDJO3OP2,0,Good product,https://www.amazon.in/gp/customer-reviews/R2F40QDJO3OP2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Jade GreenStyle Name: ColorFit Pulse 3
2024-07-30,B0B6BPX5S9,4,"Heart rate, stress, blood oxygen capturing at great accuracy.. really best enjoyable feature of phone calls on watch.Exllent Product from Noise @1000/-",R32TPW6ZEMQFUZ,0,Exllent Product from Noise @1000/-,https://www.amazon.in/gp/customer-reviews/R32TPW6ZEMQFUZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Midnight BlueStyle Name: ColorFit Pulse 2 Max
2024-07-24,B0B6BPX5S9,4,Got it for rs999. if it's in full capacity. Ease of use is below average. Color of the strap is okay. Display is okay for the price can't complain much. Very Pocket friendly,R1BO48YAL3Y74,0,Design and smooth software and lightweight,https://www.amazon.in/gp/customer-reviews/R1BO48YAL3Y74/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Jet BlackStyle Name: ColorFit Pulse 2 Max
2024-08-03,B0B6BPX5S9,4,The look is simple and the steps count is amazing loved it,RYBIBAT3MTUKR,0,Steps,https://www.amazon.in/gp/customer-reviews/RYBIBAT3MTUKR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Jet BlackStyle Name: ColorFit Pulse Go Buzz
2024-07-28,B0B6BPX5S9,4,Good product I am very happy and fast delivery good watch,R1U5O1035UVSOL,0,I like watch,https://www.amazon.in/gp/customer-reviews/R1U5O1035UVSOL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Olive GreenStyle Name: ColorFit Pulse Go Buzz
2024-07-31,B0B6BPX5S9,4,The look is fashionable and good value for money,R2KZQ8OSXIWKUO,0,Good buy,https://www.amazon.in/gp/customer-reviews/R2KZQ8OSXIWKUO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Rose PinkStyle Name: ColorFit Pulse 4 Max
2024-07-26,B0B6BPX5S9,4,Watch was worth of money and there are all features available which are available in high end watches.,R20O9GVV8DRASB,0,Worth for money,https://www.amazon.in/gp/customer-reviews/R20O9GVV8DRASB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Midnight BlackStyle Name: ColorFit Pulse 3
2024-07-23,B0B6BPX5S9,4,Features and look and feel are amazing. I am ordering this one for the second time.,R7KXSWKJ8GSQU,0,Loved the color,https://www.amazon.in/gp/customer-reviews/R7KXSWKJ8GSQU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Midnight BlueStyle Name: ColorFit Pulse 2 Max
2024-07-18,B0B6BPX5S9,4,I like the colour of strap it's so nice,R1KABMHVS8LHLR,0,Good,https://www.amazon.in/gp/customer-reviews/R1KABMHVS8LHLR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Rose PinkStyle Name: ColorFit Pulse Go Buzz
2024-07-24,B0B6BPX5S9,4,Music is controlled but not playing through watch,RTIT9XH7P2NGU,0,Music not working,https://www.amazon.in/gp/customer-reviews/RTIT9XH7P2NGU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B6BPX5S9,38512,10741,Colour: Jet BlackStyle Name: ColorFit Pulse 3
2024-08-05,B0BJ73KHKJ,4,It is a nice watch of noise company. Watch has a nice look . It functions good . It has nice surface,RBMAPQPG9FXR1,0,Good smartwatch,https://www.amazon.in/gp/customer-reviews/RBMAPQPG9FXR1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Jet BlackSize: 1.38Style Name: Twist
2024-08-02,B0BJ73KHKJ,4,This product is really good in its price. It's looks premium in hand because of it's round circular dial display.,R18QI3ZQ4OF1XN,0,Premium round shape smartwatch,https://www.amazon.in/gp/customer-reviews/R18QI3ZQ4OF1XN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Jet BlackSize: 1.39Style Name: Twist Go
2024-08-05,B0BJ73KHKJ,4,"I liked the product. It can have more watch faces, but overall product is just soo cooll",R39EOOQZHEXHDG,0,Awesome,https://www.amazon.in/gp/customer-reviews/R39EOOQZHEXHDG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Elite SilverSize: 1.39Style Name: Twist Go -Metal
2024-08-02,B0BJ73KHKJ,4,And thanking for noise fit company watch and it usefull for daily workout,R3PQWUW36P6G8Z,0,It usefull for health and daily workout,https://www.amazon.in/gp/customer-reviews/R3PQWUW36P6G8Z/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Midnight BlueSize: 1.38Style Name: Twist
2024-07-25,B0BJ73KHKJ,4,I bought this during prime day sale. Exceeded my expectations. The colour in the picture and reality is a little different although it looks better in real. Connects with Apple Health easily.,RMP6ZEUQ9UKCR,0,Great for its price!,https://www.amazon.in/gp/customer-reviews/RMP6ZEUQ9UKCR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Silver GreySize: 1.38Style Name: Twist
2024-07-27,B0BJ73KHKJ,4,Its a good budget friendly watch. It has good connect with the app. It has the necessary features with good accessibility.,R2LK2GV1JO7ZEH,0,Budget Friendly,https://www.amazon.in/gp/customer-reviews/R2LK2GV1JO7ZEH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Jet BlackSize: 1.38Style Name: Twist
2024-07-06,B0BJ73KHKJ,4,Everything is good except the touch we should handle it very smooth. Sensitive.I bought 2 one for me and one for my frnd. We loved it. The calling . Voice assistant. One more thing is customize wallpaper we need to have high quality hd image .Connectivity - If once we disconnect it is a troublesome to connect again.i have to power off and on it to connect again.,RPKVU10DZF5OA,0,Nice,https://www.amazon.in/gp/customer-reviews/RPKVU10DZF5OA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Silver LinkSize: 1.39Style Name: Twist Go -Mesh Metal
2024-06-27,B0BJ73KHKJ,4,"So from the start of my purchase story for noise colourfit twist was that I bought this product in Jan 12 2024 , after my purchase I used this watch for 6 complete months and to be honest I was really very happy with the performance of this watch. Now after roughly some random day to day use like any person can actually do , this watch can be more than enough for your lifestyle but someone with some lifestyle specially any one who is sporty or sturdy just (like I am ) should think once before taking this because this is very slick in design and may cause sweat more on your wrist which can also damage from straps , screen has good brightness in morning and in evening , spo2 sescor are also accurate . Overall good product",R3LLAXMPBYKH2W,5,I am actually going to tell you that how was my experience in getting my warranty period claim,https://www.amazon.in/gp/customer-reviews/R3LLAXMPBYKH2W/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Silver GreySize: 1.38Style Name: Twist
2024-08-03,B0BJ73KHKJ,4,Good quality health benefit good job working,RE1MVNQYY2OHC,0,Good quality nice look,https://www.amazon.in/gp/customer-reviews/RE1MVNQYY2OHC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Jet BlackSize: 1.38Style Name: Twist
2024-07-19,B0BJ73KHKJ,4,Screen is super and wider as I think.,R3JRVRCLMOB9RP,0,Value For Money Product,https://www.amazon.in/gp/customer-reviews/R3JRVRCLMOB9RP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0BJ73KHKJ,23843,8403,Colour: Jet BlackSize: 1.39Style Name: Twist Go
2023-12-21,B0B217Z5VK,5,"Product comes in a compact small pack. It was totally sealed.1st hand feel:•Product seems better than most of the earphone which are around 1200 RS range.•The design is unique andmakes it seem expensive.•The quality of case is okish, the slider is good but not great, I mean it feels it would break easily if not taken care of well.• You get the buds with case, extra eartips of different sizes, manual and warranty card, along with the charging cable.Functional Review:•The insta connect feature is fast, it connects as soon as you open the case.•The sound is good compared to an earbud under 1000, it better than average.•The case must be taken care of, as it seems little weak.•The sound quality is good but again not great, according to price it good.•It is connecting well enough so it giving good response to that too.It the day one of the product, I shall edit and give and update after few months too for future buyers.Hope it helps.Thanks",R3D9Z112Y3FG87,67,HONEST REVIEW OF Noise vs402,https://www.amazon.in/gp/customer-reviews/R3D9Z112Y3FG87?ASIN=B0B217Z5VK,10973,3648,Colour: Neon BlackStyle Name: Buds VS402
2024-06-30,B0B217Z5VK,4,"Build quality of product is ok as compared to price, also sound was ok",RE77MX79F9HTA,1,In this price range product was good,https://www.amazon.in/gp/customer-reviews/RE77MX79F9HTA?ASIN=B0B217Z5VK,10973,3648,Colour: Neon BlackStyle Name: Buds VS402
2024-02-16,B0B217Z5VK,1,"Title: Disappointing Experience with Noise Buds 402**Introduction:**As an avid music lover and frequent user of earbuds, I was excited to try out the Noise Buds 402. However, my experience with these earbuds left much to be desired.**Product Overview:**The Noise Buds 402 are marketed as affordable wireless earbuds with decent sound quality and convenient features such as touch controls and a compact charging case.**Specific Issues Encountered:**Unfortunately, I encountered several issues with these earbuds that made using them a frustrating experience.**Sound Quality:**The sound quality of the Noise Buds 402 is subpar at best. Despite claims of clear and crisp audio, I found the sound to be muffled and lacking in detail. The bass was particularly weak, making music sound flat and unexciting.**Build Quality:**The build quality of the earbuds themselves also left much to be desired. They felt cheaply made and flimsy, with the plastic casing showing signs of wear after only a few uses. Additionally, the earbuds would occasionally disconnect from each other, disrupting my listening experience.**Battery Life:**While the battery life of the Noise Buds 402 is decent, lasting around 4-5 hours on a single charge, it falls short of the advertised 6-hour battery life. Moreover, the charging case provided only one additional charge, limiting the overall usage time when on the go.**Connectivity Issues:**I experienced frequent connectivity issues with these earbuds, with the Bluetooth connection dropping out intermittently, even when my device was in close proximity. This made it impossible to enjoy music or take calls without constant interruptions.**Conclusion:**In conclusion, I cannot recommend the Noise Buds 402 to others based on my experience. The subpar sound quality, flimsy build, short battery life, and connectivity issues make these earbuds a poor investment. I would advise potential buyers to look elsewhere for a more reliable and higher-quality buds any Brand,, Money Never comes Easley,,,,",R1ZXINLJB8V1ES,28,"its very cheep quality Technicalities, its not worthy of money its suitable for  RS 599/- Only",https://www.amazon.in/gp/customer-reviews/R1ZXINLJB8V1ES?ASIN=B0B217Z5VK,10973,3648,Colour: Neon WhiteStyle Name: Buds VS402
2024-07-08,B0B217Z5VK,5,Nice product,R21JQ071TT2CI8,0,Nice product,https://www.amazon.in/gp/customer-reviews/R21JQ071TT2CI8?ASIN=B0B217Z5VK,10973,3648,Colour: Jet BlackStyle Name: Buds VS401
2024-06-05,B0B217Z5VK,3,"have good performance for casual user , is quite durable cause ive dropped the bud many times and it is working fine, connectivity is also quite good, but mic quality is not good enough you can clearly hear but the response can't be heard by the other person",R32I4HWKV8KE76,2,calling is way bad in it,https://www.amazon.in/gp/customer-reviews/R32I4HWKV8KE76?ASIN=B0B217Z5VK,10973,3648,Colour: Neon WhiteStyle Name: Buds VS402
2024-07-28,B0B217Z5VK,5,This product sound quality very good and better than otherAn looking ,R2QOVIMDPBBBOO,0,This product very well worked,https://www.amazon.in/gp/customer-reviews/R2QOVIMDPBBBOO?ASIN=B0B217Z5VK,10973,3648,Colour: Neon BlackStyle Name: Buds VS402
2024-04-06,B0B217Z5VK,4,Just loved the look and packaging of earbuds although Noise cancellation is not there but quality is good,RQF8YDL762L0G,2,Noise quality is good,https://www.amazon.in/gp/customer-reviews/RQF8YDL762L0G?ASIN=B0B217Z5VK,10973,3648,Colour: Neon BlackStyle Name: Buds VS402
2024-08-06,B0B217Z5VK,5,The airpods are amazing. Work so well and charging doesn't go quickly. Looks cool! Volume is adjustable and bass is the best!,RT3WBVLURH1TI,0,Fabulous!,https://www.amazon.in/gp/customer-reviews/RT3WBVLURH1TI?ASIN=B0B217Z5VK,10973,3648,Colour: Calm BeigeStyle Name: Buds VS401
2024-08-03,B0B217Z5VK,4,This product is amazing & sound quality is very nice,R1UEP889T0QVVL,0,Best Quality,https://www.amazon.in/gp/customer-reviews/R1UEP889T0QVVL?ASIN=B0B217Z5VK,10973,3648,Colour: Neon WhiteStyle Name: Buds VS402
2024-08-02,B0B217Z5VK,4,Good product,R1LRIJYKYD1V13,0,Good performance,https://www.amazon.in/gp/customer-reviews/R1LRIJYKYD1V13?ASIN=B0B217Z5VK,10973,3648,Colour: Calm BeigeStyle Name: Buds VS401
2024-07-16,B0CQHY1S1V,4,"The Noise smart watch is a good option at its price point. It offers decent functionality, though the range of features is somewhat limited.The sensors are not highly accurate, which might be a drawback for users seeking precise tracking. However, considering its affordability, these limitations are understandable and acceptable.Overall, it provides reasonable value for money for those on a budget.",R1LZ759A83MAMQ,0,Honest Review,https://www.amazon.in/gp/customer-reviews/R1LZ759A83MAMQ?ASIN=B0CQHY1S1V,120946,19664,Colour: Jet BlackStyle Name: ColorFit Quad Call
2024-07-17,B0CQHY1S1V,4,"Good Product in this price range, all function is working properly, looks is awesome.",R2UC3FLDZDYTI,2,Awesome Niice product. thanks amazon,https://www.amazon.in/gp/customer-reviews/R2UC3FLDZDYTI?ASIN=B0CQHY1S1V,120946,19664,Colour: Elite SilverStyle Name: ColorFit Macro
2024-07-25,B0CQHY1S1V,3,"Build quality and look is nice but watch should have calculator. Its noisefit app's user interface is not good. Everytime I try to sync it says watch can't be found. I can't even scan qr of watch as it says qr not supporting. For every sync, I've to clear app data then only it goes synced.",R649MYKNM4I4P,3,UI,https://www.amazon.in/gp/customer-reviews/R649MYKNM4I4P?ASIN=B0CQHY1S1V,120946,19664,Colour: Elite BlackStyle Name: ColorFit Quad Call
2024-08-05,B0CQHY1S1V,4,"Shows Accurate heart rate,nice appearance,good quality,easy to use ,and all functions accurate.",R355KUGM61QLJT,0,Nice one,https://www.amazon.in/gp/customer-reviews/R355KUGM61QLJT?ASIN=B0CQHY1S1V,120946,19664,Colour: Elite SilverStyle Name: ColorFit Macro
2024-07-24,B0CQHY1S1V,3,"Have been using the smart watch for last 2days and feel the battery is draining faster. After full charge, it's already 52% only in say 36hrs. Expected it to last for atleast 5days. Looks like we need to carry the charging cable also. Any suggestions please?The watchfaces are repetitive ones even though it claims 100 faces.",RPA4D2J9A9NPJ,1,Battery life,https://www.amazon.in/gp/customer-reviews/RPA4D2J9A9NPJ?ASIN=B0CQHY1S1V,120946,19664,Colour: Jet BlackStyle Name: ColorFit Quad Call
2024-07-26,B0CQHY1S1V,4,Okay product good value for money,R2HDFWOICB36TC,0,Good features and nice appearance,https://www.amazon.in/gp/customer-reviews/R2HDFWOICB36TC?ASIN=B0CQHY1S1V,120946,19664,Colour: Rose PinkStyle Name: ColorFit Quad Call
2024-06-15,B0CQHY1S1V,4,The first product I received wasn't working well. It came with poor packaging and watch stopped connecting to my phone after the first day. Then I ordered a replacement and I received it within two days. The replacement has been working well so far.,R3LS0B0NRTI4IB,2,Good product,https://www.amazon.in/gp/customer-reviews/R3LS0B0NRTI4IB?ASIN=B0CQHY1S1V,120946,19664,Colour: Elite BlackStyle Name: ColorFit Quad Call
2024-07-10,B0CQHY1S1V,4,Watch is good. Look is good. Everything is good but I got a defective piece there is a problem in the like a green line comes in the screen. Make sure you didn't get that defective piece and if you got a defective piece replace it with your 1 year noise warranty,R25Y56P16BWKKE,4,Register your warranty,https://www.amazon.in/gp/customer-reviews/R25Y56P16BWKKE?ASIN=B0CQHY1S1V,120946,19664,Colour: Elite SilverStyle Name: ColorFit Macro
2024-08-04,B0CQHY1S1V,4,Build Quality could be better. Value for money. Am sure any one trying a wearable can start off with this unit.Will repost again after testing it for a few weeks,R1DE0N8U732P6X,0,Quad Call from Noise,https://www.amazon.in/gp/customer-reviews/R1DE0N8U732P6X?ASIN=B0CQHY1S1V,120946,19664,Colour: Jet BlackStyle Name: ColorFit Quad Call
2024-08-03,B0CQHY1S1V,4,A good smartwatch with calling feature. The audio is  brilliant while attending calls. Overall a value for money product.,RHLFWLJUWY4H5,0,Value for money,https://www.amazon.in/gp/customer-reviews/RHLFWLJUWY4H5?ASIN=B0CQHY1S1V,120946,19664,Colour: Jet BlackStyle Name: ColorFit Pulse Grand
2024-08-01,B0CG1Y3336,5,"I have been thinking about getting a new watch for a while and honestly, I had never bought a nice one for myself. I was not a huge fan of Noise products but was impressed with their recent launches. I read many reviews and loved how this particular watch had so many variants and options.I got the watch in less than 24 hours of my ordering and delighted to receive it! The watch is just what I was looking for and perfect for my use. It's trendy, smart and useful. The features it has would be helpful like period tracking, remote camera, calculator, quick access to messages and weather. And I love that it has Find My Phone option too. I can change music from the watch too. Basically, it offers just what a regular person needs + some special features for women. It looks premium and is priced right, was happy to get some discount on Amazon. And yes, they provided a proper manual for the watch + size adjusting instructions and tool. It was VERY helpful as it was loose for me, and had to be adjusted as per my wrist size. Overall, I highly recommend this product for someone looking for a smart watch, that's not too bulky, offers the right set of features and is not crazy expensive. Excited to use it on special occasions and daily wear too.Thank you, Noise and Amazon!",RDFSJ2ETCFPS3,2,Absolutely love it! ,https://www.amazon.in/gp/customer-reviews/RDFSJ2ETCFPS3?ASIN=B0CG1Y3336,4048,2042,Colour: Metallic BlackSize: 1.1Style Name: Diva -Metal
2024-07-22,B0CG1Y3336,4,Nice watch. Worth it for the price. Purchased during prime sale. Looks elegant. App looks basic. Watch UI is little crowded. The app tray is messy. Performance is good. Charging is little slow. Calling mic and speaker is ok enough not great. All notifications are working.,R2MMJH88FQ0GRG,1,Looks classy and elegant,https://www.amazon.in/gp/customer-reviews/R2MMJH88FQ0GRG?ASIN=B0CG1Y3336,4048,2042,Colour: Metallic Rose GoldSize: 1.1Style Name: Diva -Metal
